state_abbr,state_fips,county_fips,county_name,tract_code,stcotr_fips,stpl_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,date_export,geo_level,version,suggested_citation
IL,17,31,Cook County,420300,17031420300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,420400,17031420400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.9,70.3,79.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,420500,17031420500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.4,71.1,75.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,420600,17031420600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.7,74.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,420700,17031420700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,69.8,75.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,420800,17031420800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71,67.3,74.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,421200,17031421200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.7,71.8,77.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430101,17031430101,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74,70.6,77.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430102,17031430102,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.3,71.1,81.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430200,17031430200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.8,72.8,80.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430300,17031430300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.9,70,79.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430400,17031430400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,69.9,75.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430500,17031430500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.4,66.7,72.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430600,17031430600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.9,69.2,76.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430700,17031430700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.8,71.8,75.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430800,17031430800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,69,76.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,430900,17031430900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.3,68,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,431200,17031431200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.6,69,76.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,431301,17031431301,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67.8,65,70.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,431302,17031431302,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.5,65.9,71.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,431400,17031431400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.4,65.8,71,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440101,17031440101,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67,64.3,69.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440102,17031440102,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67.7,64.4,71,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440201,17031440201,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.2,70.1,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440202,17031440202,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.7,70.9,76.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440300,17031440300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.1,75.5,80.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440600,17031440600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,73.1,80.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440700,17031440700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.4,70.3,76.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440800,17031440800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.8,68.1,77.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,440900,17031440900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.3,66.7,73.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,450300,17031450300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.1,73.7,76.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460100,17031460100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460200,17031460200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.5,69.4,77.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460301,17031460301,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.5,67.6,75.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460302,17031460302,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.1,66.3,71.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460400,17031460400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.6,70.9,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460500,17031460500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.4,70,74.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460600,17031460600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,72.6,77.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,460700,17031460700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,71.5,78.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,461000,17031461000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.6,69.8,75.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,470100,17031470100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.2,69.7,76.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,480100,17031480100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.7,73,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,480200,17031480200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.7,74.7,84.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,480300,17031480300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.3,74.2,78.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,480400,17031480400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.5,72.4,80.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,480500,17031480500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.2,75.2,79.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490300,17031490300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.9,75.2,80.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490400,17031490400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.6,65.5,75.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490500,17031490500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.5,73.9,79.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490600,17031490600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.2,67.8,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490700,17031490700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.9,74.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490800,17031490800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.6,66.7,72.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490901,17031490901,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.6,72.3,76.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,490902,17031490902,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,69.6,75.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,491000,17031491000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,65.8,63.1,68.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,491100,17031491100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.2,70.8,75.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,491200,17031491200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.2,68.5,73.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,491300,17031491300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.3,67.3,73.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,491400,17031491400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.4,66.9,75.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,500100,17031500100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.2,66.4,74,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,500200,17031500200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,69.3,76.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,500300,17031500300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.6,71.4,77.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,510100,17031510100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.8,73.8,79.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,510200,17031510200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74,70.8,77.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,510300,17031510300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.6,72.3,76.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,520100,17031520100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.9,73.2,80.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,520200,17031520200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.9,73.4,86.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,520300,17031520300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.8,79.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,520400,17031520400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82,78.5,85.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,520500,17031520500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.5,76.6,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,520600,17031520600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.6,76.5,82.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530100,17031530100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.8,67.7,75.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530200,17031530200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.5,66.7,72.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530300,17031530300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73,70.7,75.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530400,17031530400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.3,69.6,75,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530501,17031530501,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.7,65,72.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530502,17031530502,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.1,72.9,77.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530503,17031530503,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.5,70.2,74.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,530600,17031530600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.6,66.8,74.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,540101,17031540101,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67.7,64.4,71,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,540102,17031540102,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.5,65,72,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,550100,17031550100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.5,73.2,77.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,550200,17031550200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.2,71.6,76.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,560100,17031560100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.3,67.1,73.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,560200,17031560200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74,69.8,78.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,560300,17031560300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,72.7,79.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,560400,17031560400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.8,72.5,79.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,560700,17031560700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.7,76.3,81.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,560800,17031560800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80,77.5,82.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,560900,17031560900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.5,78.7,82.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,561000,17031561000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.8,77.2,82.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,561100,17031561100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.5,76.6,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,570100,17031570100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78,72.7,83.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,570200,17031570200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.8,78.7,86.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,570300,17031570300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.4,78.6,84.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,570400,17031570400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.4,73.6,83.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,570500,17031570500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.5,76.2,82.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580100,17031580100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.1,71.5,78.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580200,17031580200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580300,17031580300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.9,74.7,81.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580400,17031580400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.6,77,84.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580501,17031580501,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.4,77.6,87.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580502,17031580502,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.8,78.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580600,17031580600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.5,79.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580700,17031580700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.8,75.9,81.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,580800,17031580800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,73.6,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,590500,17031590500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.4,77.2,81.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,590600,17031590600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.4,77.9,84.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,590700,17031590700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.8,76.6,83,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,600400,17031600400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,77.8,83.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,600600,17031600600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,600700,17031600700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.9,74.4,81.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,600900,17031600900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.9,73.2,78.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,610300,17031610300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.6,72.8,78.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,610400,17031610400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,71.4,80.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,610800,17031610800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.1,68.2,76,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611000,17031611000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611100,17031611100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.6,72.4,84.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611200,17031611200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,71.7,78.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611300,17031611300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.4,70.5,78.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611400,17031611400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.6,72.5,78.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611500,17031611500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.5,74.7,80.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611600,17031611600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,69.4,80.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611700,17031611700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611800,17031611800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.2,67.8,76.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,611900,17031611900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.5,67.5,75.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,612000,17031612000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69,65.4,72.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,612100,17031612100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.1,60.3,71.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,620100,17031620100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,83.6,79.4,87.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,620200,17031620200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82,79,85,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,620300,17031620300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.6,76.6,80.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,620400,17031620400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.9,73.4,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,630100,17031630100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,630200,17031630200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.5,78.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,630300,17031630300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.1,75.3,84.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,630400,17031630400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.7,77.8,85.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,630500,17031630500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.2,78.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,630800,17031630800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.6,76.7,86.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,630900,17031630900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.6,78.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,640100,17031640100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.2,75.4,81,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,640300,17031640300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.7,75.7,81.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,640400,17031640400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.8,76.7,82.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,640500,17031640500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.8,75.3,80.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,640600,17031640600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.6,79.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,640700,17031640700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,73.5,80.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,640800,17031640800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.8,73.5,82.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,650100,17031650100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.6,76.1,81.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,650200,17031650200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.3,77.9,84.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,650301,17031650301,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.5,74.8,80.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
